id_3y4Ofs6hTH_UI1_rgN6D3bUhe	Adama_Barrow	isAffiliatedTo	Independent_politician	after	2016	before	-
id_3y4Ofs6hTH_UI1_UNLr497VG4	Adama_Barrow	isAffiliatedTo	United_Democratic_Party_(Gambia)	after	2016	before	-
id_Xbm8ZpuMmB_UI1_pPms9Wq9aR	Adam_Bielan	isAffiliatedTo	Poland_Together	after	2014	before	-
id_ntoQ0EMt6I_UI1_1JuGI949s1	Adam_Matusiewicz	isAffiliatedTo	Conservative_People's_Party_(Poland)	after	1997	before	2001
id_ntoQ0EMt6I_UI1_UySLb8mgal	Adam_Matusiewicz	isAffiliatedTo	Civic_Platform	after	2001	before	2013
id_ntoQ0EMt6I_UI1_7GPCDKL3iC	Adam_Matusiewicz	isAffiliatedTo	Real_Politics_Union	after	1990	before	1995
id_7oZxtZ?Tej_UI1_ObQjhTRajL	Adam_Struzik	isAffiliatedTo	United_People's_Party_(Poland)	after	1984	before	1989
id_7oZxtZ?Tej_UI1_jp?yz7NWLO	Adam_Struzik	isAffiliatedTo	Polish_People's_Party	after	1989	before	-
id_Ng0dvgl5Cp_UI1_mS!l01qqXZ	Adele_Carles	isAffiliatedTo	Greens_Western_Australia	after	2010	before	-
id_BRw6ddTuXJ_UI1_RLsX4a0Oj4	Adem_Demaçi	isAffiliatedTo	Parliamentary_Party_of_Kosovo	after	1996	before	-
id_BRw6ddTuXJ_UI1_0AYrZyVUy0	Adem_Demaçi	isAffiliatedTo	Kosovo_Liberation_Army	after	1998	before	-
id_D!s0T0tncd_UI1_4noHbmuIt9	Ad_Melkert	isAffiliatedTo	Labour_Party_(Netherlands)	after	1982	before	-
id_T8dMaBS4D5_UI1_x?STdgPPF0	Adonis_Georgiadis	isAffiliatedTo	New_Democracy_(Greece)	after	2012	before	-
id_p2RVSoamzC_UI1_dG4eSTTjTA	Agnes_Kant	isAffiliatedTo	Socialist_Party_(Netherlands)	after	1989	before	-
id_8ro5elOXHS_UI1_EEuEEvFCmz	Ahmad_bin_Ibrahim	isAffiliatedTo	People's_Action_Party	after	1959	before	1962
id_govkkJrG0T_UI1_FiWO1h4RtY	Ahmad_Matin-Daftari	isAffiliatedTo	Monarchist_Party	after	2017-05	before	-
id_sOoM?zuILB_UI1_?LxF7hLP3B	Ahmad_Shabery_Cheek	isAffiliatedTo	United_Malays_National_Organisation	after	1989	before	1996
id_sOoM?zuILB_UI1_YnER?zJb63	Ahmad_Shabery_Cheek	isAffiliatedTo	Parti_Melayu_Semangat_46	after	1989	before	1996
id_IrH3PxU7tx_UI1_lBwGU5RCsI	Ahmad_Zaidi_Adruce	isAffiliatedTo	Parti_Pesaka_Bumiputera_Bersatu	after	1985	before	-
id_F2RAIYJCWK_UI1_H4jhQwvy1z	Ahmed_Hassan_al-Bakr	isAffiliatedTo	Ba'ath_Party	after	1966	before	-
id_XKIkNfsfas_UI1_LxQFOWKzfk	Ahmed_Nazif	isAffiliatedTo	National_Democratic_Party_(Egypt)	after	1999	before	2011
id_4?TzTlRL2x_UI1_qEyCHYnUG3	Ahmed_Shafik	isAffiliatedTo	Egyptian_Patriotic_Movement	after	2012-12	before	-
id_YjaSG!dqTR_UI1_Q7Tq7Q15HJ	Ahmet_Reyiz_Yılmaz	isAffiliatedTo	Conservative_Ascension_Party	after	2013	before	-
id_YjaSG!dqTR_UI1_oaCSDp0Hzi	Ahmet_Reyiz_Yılmaz	isAffiliatedTo	Nationalist_Movement_Party	after	2005	before	2009
id_?dFB47vES6_UI1_JSRiBOcKUo	Ajay_Kumar_(politician)	isAffiliatedTo	Indian_National_Congress	after	2014	before	-
id_?dFB47vES6_UI1_v8cA36cvue	Ajay_Kumar_(politician)	isAffiliatedTo	Jharkhand_Vikas_Morcha_(Prajatantrik)	after	2010	before	2014
id_enezgN22fD_UI1_JSRiBOcKUo	Ajay_Rai	isAffiliatedTo	Indian_National_Congress	after	2012	before	-
id_yoKbGfNQwA_UI1_pGeqDZ1IRd	A._J._McNamara	isAffiliatedTo	Democratic_Party_(United_States)	after	1977	before	-
id_t?tzL?I43M_UI1_eeNrF6LUHi	A._K._Antony	isAffiliatedTo	Indian_National_Congress_(Urs)	after	1978	before	1980
id_t?tzL?I43M_UI1_JSRiBOcKUo	A._K._Antony	isAffiliatedTo	Indian_National_Congress	after	1978	before	1982
id_t?tzL?I43M_UI1_3UgrFiQyWO	A._K._Antony	isAffiliatedTo	Congress_(A)	after	1980	before	1982
id_QfZ8Lnbzww_UI1_JSRiBOcKUo	Akbar_Ali_Khondkar	isAffiliatedTo	Indian_National_Congress	after	1998	before	-
id_2o1CE9XgBv_UI1_JSRiBOcKUo	Akhilesh_Das	isAffiliatedTo	Indian_National_Congress	after	2008-04	before	2017-01
id_VZa!SUv9Z1_UI1_1WBqGQd5TS	ʻAkilisi_Pōhiva	isAffiliatedTo	Democratic_Party_of_the_Friendly_Islands	after	2010	before	-
id_vmY63NzsxW_UI1_k8VH?R9gbn	A._K._Roy	isAffiliatedTo	Marxist_Co-ordination_Committee	after	1971	before	-
id_Y?eNi8pI7o_UI1_8YaLReDDDa	Alain_Juppé	isAffiliatedTo	Rally_for_the_Republic	after	2002	before	-
id_Y?eNi8pI7o_UI1_9!4P97m1GO	Alain_Juppé	isAffiliatedTo	Union_for_a_Popular_Movement	after	2002	before	2015
id_Y?eNi8pI7o_UI1_TktcuggR4y	Alain_Juppé	isAffiliatedTo	The_Republicans_(France)	after	2015	before	-
id_m7fUo5FT5P_UI1_TktcuggR4y	Alain_Lamassoure	isAffiliatedTo	The_Republicans_(France)	after	2015	before	-
id_UQFMgMt7i4_UI1_c21F1tV3m3	Alain_Poher	isAffiliatedTo	Popular_Republican_Movement	after	1967	before	-
id_UQFMgMt7i4_UI1_i!mCVxQZHo	Alain_Poher	isAffiliatedTo	Democratic_Force_(France)	after	1995	before	1996
id_UQFMgMt7i4_UI1_hNBCSipyp	Alain_Poher	isAffiliatedTo	Centre_of_Social_Democrats	after	1976	before	1995
id_UQFMgMt7i4_UI1_guYHESd?w3	Alain_Poher	isAffiliatedTo	Democratic_Centre_(France)	after	1967	before	1976
id_NgffAEKrMI_UI1_Uacsq3zwGs	Alain_Tassé	isAffiliatedTo	Coalition_Montréal	after	2013	before	-
id_ma4EC6ACh2_UI1_L7zQvG6v7B	Alan_Beith	isAffiliatedTo	Liberal_Party_(UK)	after	1988	before	-
id_ma4EC6ACh2_UI1_NoB7DX31nn	Alan_Beith	isAffiliatedTo	Liberal_Democrats_(UK)	after	1988	before	-
id_kPr9r3KfQI_UI1_EwolfoMSnH	Alan_Boothe	isAffiliatedTo	Republican_Party_(United_States)	after	2010	before	-
id_MEL!nzFMhl_UI1_cF4?WF0vsy	Alan_Currie	isAffiliatedTo	United_Australia_Party	after	1931	before	-
id_MEL!nzFMhl_UI1_knefCVocV?	Alan_Currie	isAffiliatedTo	Nationalist_Party_of_Australia	after	1928	before	-
id_oqEi43eZre_UI1_ljEqHjBRyE	Alan_Howarth,_Baron_Howarth_of_Newport	isAffiliatedTo	Labour_Party_(UK)	after	1995	before	-
id_nVNa8IxZXs_UI1_ljEqHjBRyE	Alan_Sugar	isAffiliatedTo	Labour_Party_(UK)	after	1997	before	2015
id_7gQ6T??hVw_UI1_VHsxA4Sm9Y	Alassane_Ouattara	isAffiliatedTo	Democratic_Party_of_Côte_d'Ivoire_–_African_Democratic_Rally	after	1994	before	-
id_7gQ6T??hVw_UI1_!UIJLNKhtO	Alassane_Ouattara	isAffiliatedTo	Rally_of_the_Republicans	after	1994	before	-
id_0BUFd4!D?f_UI1_e09cbNz7ua	Albert_Chan	isAffiliatedTo	People_Power_(Hong_Kong)	after	2011	before	-
id_EJUTsHpzO5_UI1_EwolfoMSnH	Albert_D._Bosson	isAffiliatedTo	Republican_Party_(United_States)	after	1884	before	-
id_uLtKed4LBd_UI1_ZD3D9zT?3j	Albert_De_Martin	isAffiliatedTo	Conservative_Party_of_Quebec_(2009–present)	after	2012	before	-
id_uLtKed4LBd_UI1_RMqX2vjn2g	Albert_De_Martin	isAffiliatedTo	Action_démocratique_du_Québec	after	2007	before	2011
id_6IsptYbtFr_UI1_knefCVocV?	Albert_Gould	isAffiliatedTo	Nationalist_Party_of_Australia	after	1917	before	-
id_6IsptYbtFr_UI1_JW4Az3PiI6	Albert_Gould	isAffiliatedTo	Commonwealth_Liberal_Party	after	1909	before	-
id_6IsptYbtFr_UI1_EJkQyrQ9CT	Albert_Gould	isAffiliatedTo	Free_Trade_Party	after	1887	before	1906
id_VqyonmjlaZ_UI1_EwolfoMSnH	Albert_Palmer_(American_politician)	isAffiliatedTo	Republican_Party_(United_States)	after	1879	before	-
id_674qsX2Rk4_UI1_UpBqkuE4yf	Albert_Rivera	isAffiliatedTo	Citizens_(Spanish_political_party)	after	2006	before	-
id_ICSuCvLcDS_UI1_rgN6D3bUhe	Albert_Robinson_(Australian_politician)	isAffiliatedTo	Independent_politician	after	1934	before	1943
id_ICSuCvLcDS_UI1_FPQGCKRVBr	Albert_Robinson_(Australian_politician)	isAffiliatedTo	Liberal_Union_(South_Australia)	after	1915	before	1923
id_ICSuCvLcDS_UI1_F4qVRmHwz8	Albert_Robinson_(Australian_politician)	isAffiliatedTo	Liberal_Federation	after	1923	before	1924
id_ICSuCvLcDS_UI1_knefCVocV?	Albert_Robinson_(Australian_politician)	isAffiliatedTo	Nationalist_Party_of_Australia	after	1928	before	-
id_ioWvP?fVI7_UI1_pGeqDZ1IRd	Albert_Watson_(South_Carolina)	isAffiliatedTo	Democratic_Party_(United_States)	after	1955	before	1965
id_ioWvP?fVI7_UI1_EwolfoMSnH	Albert_Watson_(South_Carolina)	isAffiliatedTo	Republican_Party_(United_States)	after	1965	before	1994
id_ksziP7MNwS_UI1_r7q7QSiraV	Albert_Wilson_(politician)	isAffiliatedTo	Australian_Labor_Party	after	1906	before	-
id_0ArGSXUawU_UI1_pGeqDZ1IRd	Albio_Sires	isAffiliatedTo	Democratic_Party_(United_States)	after	1969	before	1985
id_SCqHs?Qk2e_UI1_7igNJ7IOVZ	Alcide_De_Gasperi	isAffiliatedTo	Italian_People's_Party_(1919)	after	1920	before	1926
id_SCqHs?Qk2e_UI1_rgN6D3bUhe	Alcide_De_Gasperi	isAffiliatedTo	Independent_politician	after	1926	before	1943
id_SCqHs?Qk2e_UI1_TJy!y0cwZn	Alcide_De_Gasperi	isAffiliatedTo	Popular_Political_Union_of_Trentino	after	1906	before	1920
id_SCqHs?Qk2e_UI1_Bko64iKVnI	Alcide_De_Gasperi	isAffiliatedTo	Christian_Democracy_(Italy)	after	1943	before	1954
id_bDWLanaaE0_UI1_BYPJz?IvCv	Alecu_Filipescu-Vulpea	isAffiliatedTo	National_Party_(Romania)	after	1816	before	1820
id_bDWLanaaE0_UI1_dPwazsEev9	Alecu_Filipescu-Vulpea	isAffiliatedTo	Filiki_Eteria	after	1816	before	-
id_!6PtTHDx80_UI1_IJSvAJJ8xJ	Alejandro_Encinas_Rodríguez	isAffiliatedTo	Party_of_the_Democratic_Revolution	after	1989	before	2015
id_!6PtTHDx80_UI1_rgN6D3bUhe	Alejandro_Encinas_Rodríguez	isAffiliatedTo	Independent_politician	after	2015	before	-
id_iBuRVmAqSS_UI1_JVec4JJ6FJ	Alejandro_Gómez_(politician)	isAffiliatedTo	Intransigent_Radical_Civic_Union	after	1956	before	-
id_k1fJfFH4uY_UI1_tfM0ulhIJa	Alejandro_Maldonado	isAffiliatedTo	Unionist_Party_(Guatemala)	after	1982	before	2006
id_k1fJfFH4uY_UI1_Fl2068t5ec	Alejandro_Maldonado	isAffiliatedTo	National_Liberation_Movement_(Guatemala)	after	1982	before	-
id_k1fJfFH4uY_UI1_rgN6D3bUhe	Alejandro_Maldonado	isAffiliatedTo	Independent_politician	after	2006	before	-
id_7ZS!OBPF93_UI1_u!g6MqIk6i	Alejo_Santos	isAffiliatedTo	Democratic_Alliance_(Philippines)	after	1946	before	1949
id_ZRILGNr1UY_UI1_RDnCWxSnZy	Aleksandar_Tomov_(politician)	isAffiliatedTo	Bulgarian_Communist_Party	after	1990	before	-
id_ZRILGNr1UY_UI1_rgN6D3bUhe	Aleksandar_Tomov_(politician)	isAffiliatedTo	Independent_politician	after	1995	before	1997
id_ZRILGNr1UY_UI1_Wi1MCvtWs?	Aleksandar_Tomov_(politician)	isAffiliatedTo	Bulgarian_Euro-Left	after	1997	before	2001
id_ZRILGNr1UY_UI1_UJ2B2J4EcG	Aleksandar_Tomov_(politician)	isAffiliatedTo	Bulgarian_Socialist_Party	after	1990	before	1995
id_4sFud?NvVi_UI1_b3MVlVf4UM	Aleksandar_Vučić	isAffiliatedTo	Serbian_Radical_Party	after	1993	before	2008
id_4sFud?NvVi_UI1_bUPE1KmGkD	Aleksandar_Vučić	isAffiliatedTo	Serbian_Progressive_Party	after	2008	before	-
id_cJ3!F3!Hpu_UI1_k4cS5lvqSm	Aleksandar_Vulin	isAffiliatedTo	Yugoslav_Left	after	1994	before	1998
id_cJ3!F3!Hpu_UI1_vaP2o44?df	Aleksandar_Vulin	isAffiliatedTo	Movement_of_Socialists	after	2008	before	-
id_PNwqnB1pFu_UI1_s5vLikJxtr	Aleksandrs_Mirskis	isAffiliatedTo	National_Harmony_Party	after	2006	before	2010
id_PNwqnB1pFu_UI1_M?WVEplTnn	Aleksandrs_Mirskis	isAffiliatedTo	Social_Democratic_Party_u0022Harmonyu0022	after	2010	before	-
id_AF0QDLx?hk_UI1_gFH3?hwr?t	Alenka_Bratušek	isAffiliatedTo	Zares	after	2008	before	2010
id_AF0QDLx?hk_UI1_M!7B42R5r1	Alenka_Bratušek	isAffiliatedTo	Liberal_Democracy_of_Slovenia	after	2008	before	-
id_AF0QDLx?hk_UI1_XPsUL3A6a3	Alenka_Bratušek	isAffiliatedTo	Positive_Slovenia	after	2011	before	2014
id_hQ6CB07smQ_UI1_1M7sAxxoeS	Alexander_Dubček	isAffiliatedTo	Communist_Party_of_Slovakia_(1939)	after	1939	before	1948
id_hQ6CB07smQ_UI1_DXMbaZPe3t	Alexander_Dubček	isAffiliatedTo	Communist_Party_of_Czechoslovakia	after	1948	before	1970
id_hQ6CB07smQ_UI1_9otQOgc5Dh	Alexander_Dubček	isAffiliatedTo	Social_Democratic_Party_of_Slovakia	after	1992	before	-
id_hQ6CB07smQ_UI1_kzMBZKZzgf	Alexander_Dubček	isAffiliatedTo	Public_Against_Violence	after	1989	before	1992
id_TRL35xCMWg_UI1_0FFv0L!DZo	Alexander_Fraser_(Australian_politician)	isAffiliatedTo	Liberal_Party_of_Australia	after	1955	before	-
id_TRL35xCMWg_UI1_JWGc1JGQiW	Alexander_Fraser_(Australian_politician)	isAffiliatedTo	United_Country_Party_(Australia)	after	1946	before	-
id_jSKxjTQGGs_UI1_duHuVHXpGS	Alexander_Hay_(Australian_politician)	isAffiliatedTo	National_Party_of_Australia	after	1920	before	-
id_jSKxjTQGGs_UI1_knefCVocV?	Alexander_Hay_(Australian_politician)	isAffiliatedTo	Nationalist_Party_of_Australia	after	1919	before	-
id_obfUGU6Xhe_UI1_vuqapPYwAA	Alexander_H._Stephens	isAffiliatedTo	Constitutional_Union_Party_(United_States)	after	1860	before	-
id_obfUGU6Xhe_UI1_pGeqDZ1IRd	Alexander_H._Stephens	isAffiliatedTo	Democratic_Party_(United_States)	after	1861	before	-
id_obfUGU6Xhe_UI1_OxGkzlL0WV	Alexander_H._Stephens	isAffiliatedTo	Whig_Party_(United_States)	after	1836	before	-
id_obfUGU6Xhe_UI1_J?fzOMlh4h	Alexander_H._Stephens	isAffiliatedTo	Unionist_Party_(United_States)	after	1851	before	-
id_cOLBTBFJRS_UI1_9zNKh!?51L	Alexander_Ivanovich_Uspensky	isAffiliatedTo	Communist_Party_of_the_Soviet_Union	after	1920	before	-
id_AcHaTs5aOz_UI1_9zNKh!?51L	Alexander_Lukashenko	isAffiliatedTo	Communist_Party_of_the_Soviet_Union	after	1979	before	1991
id_AcHaTs5aOz_UI1_rgN6D3bUhe	Alexander_Lukashenko	isAffiliatedTo	Independent_politician	after	1992	before	-
id_tCaRWuR9?P_UI1_9zNKh!?51L	Alexander_Poskrebyshev	isAffiliatedTo	Communist_Party_of_the_Soviet_Union	after	1956	before	-
id_PabmgyOCnQ_UI1_PylI83oVOx	Alexander_Poynton	isAffiliatedTo	National_Labor_Party	after	1916	before	-
id_PabmgyOCnQ_UI1_EJkQyrQ9CT	Alexander_Poynton	isAffiliatedTo	Free_Trade_Party	after	1901	before	-
id_PabmgyOCnQ_UI1_knefCVocV?	Alexander_Poynton	isAffiliatedTo	Nationalist_Party_of_Australia	after	1917	before	-
id_PabmgyOCnQ_UI1_r7q7QSiraV	Alexander_Poynton	isAffiliatedTo	Australian_Labor_Party	after	1893	before	1901
id_F!3Q6G8n9U_UI1_uYnVm?yHTY	Alexander_Yakovlev_(Russian_politician)	isAffiliatedTo	Russian_Party_of_Social_Democracy	after	1995	before	2002
id_F!3Q6G8n9U_UI1_9zNKh!?51L	Alexander_Yakovlev_(Russian_politician)	isAffiliatedTo	Communist_Party_of_the_Soviet_Union	after	1944	before	1991
id_sXcEqjA6mm_UI1_Kq0TRuFkTM	Alexandre_de_Moraes	isAffiliatedTo	Brazilian_Social_Democracy_Party	after	2015	before	2017
id_cunZF4S3qu_UI1_BK5xT6Seuu	Alexandre-Ferdinand_Nguendet	isAffiliatedTo	Central_African_Democratic_Rally	after	2013	before	-
id_WRcwK?Mx4N_UI1_wi3eZ!8cJN	Alexandru_Vaida-Voevod	isAffiliatedTo	Romanian_National_Party	after	1926	before	-
id_WRcwK?Mx4N_UI1_8t3!iDps5F	Alexandru_Vaida-Voevod	isAffiliatedTo	National_Peasants'_Party	after	1926	before	-
id_vq6Za3Itwq_UI1_pu!FIs3lwr	Alexis_Tsipras	isAffiliatedTo	Synaspismos	after	1991	before	2013
id_vq6Za3Itwq_UI1_ylY1XJBBnl	Alexis_Tsipras	isAffiliatedTo	Syriza	after	2013	before	-
id_vq6Za3Itwq_UI1_zDWj!jdyFW	Alexis_Tsipras	isAffiliatedTo	Communist_Party_of_Greece	after	1991	before	-
id_mLkOo0XHHo_UI1_ljEqHjBRyE	Alex_Neil_(politician)	isAffiliatedTo	Labour_Party_(UK)	after	1967	before	1976
id_mLkOo0XHHo_UI1_iWYM5PR3Kb	Alex_Neil_(politician)	isAffiliatedTo	Scottish_National_Party	after	1985	before	-
id_mLkOo0XHHo_UI1_b2o9H8Y8LA	Alex_Neil_(politician)	isAffiliatedTo	Scottish_Labour_Party_(1976)	after	1976	before	1985
id_o8xDNxgQeb_UI1_EEuEEvFCmz	Alex_Yam	isAffiliatedTo	People's_Action_Party	after	2011	before	-
id_4WHszMkuTD_UI1_5WbU1!s?AQ	Alfonso_Valdivieso_Sarmiento	isAffiliatedTo	Radical_Change	after	2006	before	-
id_TaAV7iqpyr_UI1_127k?GxiZD	Alfred_Boultbee	isAffiliatedTo	Progressive_Conservative_Party_of_Ontario	after	1871	before	1875
id_TaAV7iqpyr_UI1_xMs!rApUzZ	Alfred_Boultbee	isAffiliatedTo	Conservative_Party_of_Canada_(1867–1942)	after	1878	before	1882
id_Q9lD8PG0J1_UI1_EJkQyrQ9CT	Alfred_Conroy	isAffiliatedTo	Free_Trade_Party	after	1901	before	-
id_Q9lD8PG0J1_UI1_JW4Az3PiI6	Alfred_Conroy	isAffiliatedTo	Commonwealth_Liberal_Party	after	1913	before	-
id_kJGe1bHlHn_UI1_JW4Az3PiI6	Alfred_Deakin	isAffiliatedTo	Commonwealth_Liberal_Party	after	1909	before	-
id_uz6CnVt?HG_UI1_bfcQk4kSGM	Alfred_Hindmarsh	isAffiliatedTo	New_Zealand_Labour_Party	after	1916	before	-
id_TlJ7mh7IqH_UI1_6GZ36?sLNr	Alfréd_Meissner	isAffiliatedTo	National_Labour_Party_(1938)	after	1938	before	-
id_TlJ7mh7IqH_UI1_Y?A3?081Ga	Alfréd_Meissner	isAffiliatedTo	Czech_Social_Democratic_Party	after	1898	before	1938
id_tIibVBZonq_UI1_p3Yisy9clP	Alfred_Murdoch	isAffiliatedTo	New_Zealand_National_Party	after	1936	before	-
id_tIibVBZonq_UI1_VSzy?XIJNh	Alfred_Murdoch	isAffiliatedTo	United_Party_(New_Zealand)	after	1928	before	-
id_tIibVBZonq_UI1_6Ib6WBdKm3	Alfred_Murdoch	isAffiliatedTo	New_Zealand_Liberal_Party	after	1919	before	-
id_7WqmehObR3_UI1_qGNr1Al8YC	Alfredo_Barnechea	isAffiliatedTo	Popular_Action_(Peru)	after	2013	before	-
id_CAYcRF?M5A_UI1_IpOFwO2olz	Alfredo_Lim	isAffiliatedTo	Liberal_Party_(Philippines)	after	1998	before	1999
id_1KVVKpsLtY_UI1_duHuVHXpGS	Alfred_Piesse	isAffiliatedTo	National_Party_of_Australia	after	1914	before	-
id_?r0pFFh87k_UI1_knefCVocV?	Alfred_Richard_Outtrim	isAffiliatedTo	Nationalist_Party_of_Australia	after	1917	before	1920
id_?r0pFFh87k_UI1_r7q7QSiraV	Alfred_Richard_Outtrim	isAffiliatedTo	Australian_Labor_Party	after	1904	before	1916
id_?r0pFFh87k_UI1_PylI83oVOx	Alfred_Richard_Outtrim	isAffiliatedTo	National_Labor_Party	after	1916	before	1917
id_FhbrktmPn2_UI1_ZSs5v!qbiU	Alfred_Robens,_Baron_Robens_of_Woldingham	isAffiliatedTo	Conservative_Party_(UK)	after	1979	before	1999
id_FhbrktmPn2_UI1_ljEqHjBRyE	Alfred_Robens,_Baron_Robens_of_Woldingham	isAffiliatedTo	Labour_Party_(UK)	after	1979	before	-
id_xdPiibj3gn_UI1_IpOFwO2olz	Alfred_Vargas	isAffiliatedTo	Liberal_Party_(Philippines)	after	2012	before	2017
id_?WLFf9QSWf_UI1_pGeqDZ1IRd	Alfred_W._Bethea	isAffiliatedTo	Democratic_Party_(United_States)	after	1970	before	-
id_y0qZV1Cw01_UI1_1dP?rK3Py2	Alfred_William_Savary	isAffiliatedTo	Anti-Confederation_Party	after	1867	before	1869
id_NSnH1gzhFh_UI1_hhr4js9mQH	Algirdas_Brazauskas	isAffiliatedTo	Social_Democratic_Party_of_Lithuania	after	2001	before	2010
id_NSnH1gzhFh_UI1_LJTnxyMme7	Algirdas_Brazauskas	isAffiliatedTo	Communist_Party_of_Lithuania	after	1957	before	1990
id_NSnH1gzhFh_UI1_9zNKh!?51L	Algirdas_Brazauskas	isAffiliatedTo	Communist_Party_of_the_Soviet_Union	after	1959	before	1989
id_NSnH1gzhFh_UI1_?szomEq6bb	Algirdas_Brazauskas	isAffiliatedTo	Democratic_Labour_Party_of_Lithuania	after	1990	before	2001
id_lEdbDr!9CP_UI1_e!!v1F7NYt	Ali_Abdullah_Saleh	isAffiliatedTo	General_People's_Congress_(Yemen)	after	1982	before	-
id_UP3yz0F?TY_UI1_XSgLQi5bar	Ali_Benflis	isAffiliatedTo	National_Liberation_Front_(Algeria)	after	2004	before	-
id_Wpcum6xIj5_UI1_BhWt0W6G9s	Ali_Saibou	isAffiliatedTo	National_Movement_for_the_Development_of_Society	after	1989	before	-
id_KRBB5nW7wD_UI1_ApMnScQUGT	Ali_Shamkhani	isAffiliatedTo	Mojahedin_of_the_Islamic_Revolution_Organization	after	1979	before	1981
id_ZaeogbAIKC_UI1_6AaYiFXzmJ	Alka_Lamba	isAffiliatedTo	Aam_Aadmi_Party	after	2013	before	-
id_GpcOBa5RZw_UI1_Kq0TRuFkTM	Allan_Garcês	isAffiliatedTo	Brazilian_Social_Democracy_Party	after	1988	before	2015
id_GpcOBa5RZw_UI1_c89a51oxUn	Allan_Garcês	isAffiliatedTo	Party_of_the_Brazilian_Women	after	2015	before	-
id_7L?s2jkCgY_UI1_FDryzqE4Vd	Allan_Grogan	isAffiliatedTo	Scottish_Socialist_Party	after	2014	before	-
id_7L?s2jkCgY_UI1_4sPlQ0kLzo	Allan_Grogan	isAffiliatedTo	Scottish_Labour_Party	after	2010	before	2014
